Full TOI ID,Label,Flux1,Flux2,Flux3,Flux4,Flux5,Flux6,Flux7,Flux8,Flux9,Flux10,Flux11,Flux12,Flux13,Flux14,Flux15,Flux16,Flux17,Flux18,Flux19,Flux20,Flux21,Flux22,Flux23,Flux24,Flux25,Flux26,Flux27,Flux28,Flux29,Flux30,Flux31,Flux32,Flux33,Flux34,Flux35,Flux36,Flux37,Flux38,Flux39,Flux40,Flux41,Flux42,Flux43,Flux44,Flux45,Flux46,Flux47,Flux48,Flux49,Flux50,Flux51,Flux52,Flux53,Flux54,Flux55,Flux56,Flux57,Flux58,Flux59,Flux60,Flux61,Flux62,Flux63,Flux64,Flux65,Flux66,Flux67,Flux68,Flux69,Flux70,Flux71,Flux72,Flux73,Flux74,Flux75,Flux76,Flux77,Flux78,Flux79,Flux80,Flux81,Flux82,Flux83,Flux84,Flux85,Flux86,Flux87,Flux88,Flux89,Flux90,Flux91,Flux92,Flux93,Flux94,Flux95,Flux96,Flux97,Flux98,Flux99,Flux100,Flux101
273.01,0,0.718763554,1.147181492,0.977378503,1.477535422,1.118412088,0.932411424,1.01701178,0.827839826,0.896417594,1.015718451,0.656261216,0.672814724,1.169003349,1.430150048,1.180053417,0.786817057,1.249915814,1.163687886,0.930916792,1.353224844,0.830648962,1.062629389,0.989705744,0.989852454,0.961871965,0.813937496,1.197604091,1.008155354,1.048898926,0.60301822,0.921878011,0.948771459,0.448130964,0.878382043,1.648548087,1.303047667,0.96489389,1.400582477,1.186805111,0.801547978,1.023232486,0.762054393,1.148240319,0.825727224,0.910501604,0.346891708,-0.363896801,-0.277901871,-0.784768495,-0.997217677,-1,-0.840738477,-0.441803673,0.347590787,0.447557245,0.555155993,0.902390639,0.566444715,0.580657005,0.823906262,0.957570746,0.81924547,1.134043511,1.025707961,0.868288681,1.133399801,0.811543967,0.869600202,1.061153944,0.83561638,1.281825539,1.141083048,0.775375824,1.219262791,1.27863526,1.007399761,0.922736489,1.182505256,0.787589599,0.752484747,0.963908763,0.717308933,1.401239509,0.67069233,1.157620361,1.202997288,0.927710331,0.937979983,0.936207441,1.234373941,1.008089099,1.069053294,0.917294919,1.014951253,0.994657834,1.105467374,0.751621984,1.07744546,1.206809222,0.850365435,0.929278572
275.01,0,0.994278531,1.007336019,1.029773489,0.994096946,0.996300724,1.020812635,1.000804903,1.010173624,0.978058288,0.959115619,0.95617036,1.004508851,0.997669788,1.008154243,1.000851737,1.010957262,1.000279226,1.035183053,0.969340929,0.999361508,1.012702677,1.02233388,1.017870414,0.983589124,0.996632001,0.972381004,1.01461247,0.961559176,1.002474975,0.959226911,1,1.000768707,1.026009614,1.032027178,0.997206763,1.017662351,0.988676571,1.021579764,0.992239987,0.972257322,1.030772785,0.985935408,0.974943112,1.013998261,0.967609567,0.913603084,0.788073767,0.711027956,0.48987014,0.02623119,-0.444618499,-0.827617971,-1,-0.997112832,-0.923390926,-0.70900809,-0.426188961,0.071398939,0.43855868,0.710389596,0.932884568,0.904477974,0.985861649,0.962267874,0.952022897,0.986918881,1.011881045,0.964476034,1.008441647,1.009167605,0.988073419,1,1.004547887,0.97504381,0.978384562,0.977399175,1.01174399,1.013335177,0.998987632,0.979482637,1.018713997,0.993459051,1.014997316,0.980002217,1.002610688,0.995509218,0.990903099,1.028630965,0.999135594,0.984315169,0.999361461,0.986210796,0.97860763,1.030257919,0.978666532,1.010492473,0.992434096,1.00714264,0.999626976,1.000879149,0.952510781
276.01,0,0.991639207,0.943551674,0.982494172,0.904356123,1.116838492,1.064193595,1.022234175,0.958127944,1.002691469,0.94143539,0.928170725,0.991830317,1.061203624,0.964031378,0.963317181,0.987091391,1.015516963,1.005476744,1.025086891,1.054089497,1.013623258,0.95278055,1.069183707,0.897972344,1.022022017,1.019651961,0.956170501,0.898636334,1.159490711,1.034592645,0.944602413,0.983652124,1.035493435,1.027736546,1.036428561,1.025742874,0.995390054,0.966050352,1.050125689,1.055900368,1.044684088,0.993859054,0.829960787,0.689430764,0.254754582,-0.087770012,-0.629443871,-0.808317165,-0.923336673,-1,-0.669463284,-0.401612926,-0.015909333,0.442903109,0.70824016,0.896894162,1.001134519,1.085308161,1.007482906,1.020210424,1.050339635,1.13758345,1.029397704,0.978262418,1.031732776,1.056728132,1.061155812,1.001754115,1.182213457,0.996299811,1.024616552,0.962304872,0.961393889,1.003121725,1.005085883,1.062108893,1.044050692,0.925545691,1.053327938,1.003219194,0.976364584,0.92207765,1.026419432,1.062160568,0.931014341,1.013766165,0.963883319,0.949346176,0.947123123,0.977648416,0.971890675,1.046100551,0.959456151,0.97382989,1.015783987,0.971019884,1.046169056,0.968400352,0.997167578,0.980004237,1.027092049
390.01,0,1.161164165,1.105179332,0.877834412,1.085204323,0.887688639,0.924563341,0.943365399,0.929979712,0.898202632,1.010153768,1.173388479,1.156223644,0.921891079,0.898142785,0.836545749,0.96639679,1.024144842,1.172883588,1.173131154,1.05463546,1.250816518,0.899554003,1.135314417,1.063380119,1.079038958,0.987181431,1.024913793,0.80919035,0.937479011,1.034895052,1.206988589,0.814738968,0.964785587,1.147569706,1.326196168,1.155957722,1.00402079,0.847792321,1.145247096,1.071786266,0.773487774,1.020277333,1.039497014,0.847600232,0.89928988,0.664643597,0.098086479,-0.053452941,-0.53622285,-0.808454853,-1,-0.412821242,-0.260846956,-0.0234003,0.43305068,0.629885503,0.852495158,1.107623903,1.011843917,1.171384336,1.055702632,1.101472756,1.040560889,1.070366558,0.953285644,1.305954253,1.277137818,1.078265335,1.069827516,1.093949226,0.929310981,1.004252909,0.969761744,0.934172063,0.975361452,1.083414962,1.010989285,1.122863698,0.974827864,1.129877286,0.76902866,0.954540869,0.891075269,1.101820363,1.074070883,1.128480619,0.931766375,0.878617819,0.927580912,1.03073152,0.967016092,1.164350117,1.080710502,0.889608512,1.120678601,1.076856489,0.894042709,1.260071406,0.957063153,0.901765066,1.230230263
396.01,1,1.240625531,0.923242895,1.024059128,0.451019733,1.103081975,1.079585452,0.991031016,1.122624174,1.034723589,0.844483629,1.124450354,1.034168143,1.048546927,0.906903308,0.899214618,0.872582999,1.100215977,1.277082105,0.834144068,0.727243802,1.032743551,0.937915443,1.331411292,0.757343235,1.115020716,0.949887422,1.117871908,1.360992832,0.952440705,0.897178904,0.907761568,0.917213479,0.924299892,0.969796006,0.582477806,0.72566553,0.83544355,0.530306722,0.454848802,0.639570852,0.613766983,0.574856098,0.128414107,0.834788076,-0.12158955,-0.657979512,-1,-0.607059009,-0.761284038,-0.727197222,-0.866742794,-0.828074571,-0.608915687,-0.443793059,-0.263803948,0.224371969,-0.038021419,0.962325502,0.96030187,0.86884611,0.971025488,1.463510465,1.470741705,1.098424104,1.185370731,1.360213678,1.346537359,1.226852498,1.370356508,1.270622256,0.895788996,0.744054587,0.876308822,1.228329746,1.366693238,1.276135145,0.971535386,0.783309199,1.117844374,0.833845295,1.140796008,1.129247701,1.118028185,0.812522285,0.841278678,1.039715895,0.791603282,1.087108055,1.437295015,0.908898707,0.792756935,0.746631964,0.795033721,0.831472954,1.243982846,0.825764769,1.111601146,1.073167579,1.236873074,0.896930992,0.560113896
396.02,1,1.227302169,0.989509438,0.854009551,0.778313808,0.615329885,1.14598662,1.066432701,1.110582908,1.118899089,0.860124543,0.63197295,0.558721094,0.74124629,0.981641254,1.006992549,0.860127828,1.137910772,1.232537487,1.002622809,0.882866154,1.159594792,0.853154786,1.097022361,1.016842217,1.260963533,0.683585789,0.812040451,0.84350113,0.785811597,1.360838095,1,0.996353655,0.862939305,0.911870473,0.604591601,1.292019085,0.683650104,0.835382544,0.286107619,0.89467073,1.600244518,1.708506176,1.0626198,0.598244337,0.269726685,-1,-0.154282519,-0.693465018,0.255772199,-0.025318921,-0.706573072,-0.248961941,-0.777994099,-0.099564319,0.137675874,-0.177409689,0.368720028,0.999979177,0.75254462,1.153117537,1.362648726,1.207304642,1.398826472,1.049903349,0.868477947,1.102986457,0.994125321,0.97501853,1.018894137,1.024330956,1.210211255,0.703204617,1.614606359,0.419045466,1.336819294,0.801550336,1.128958079,1.252233242,0.895523295,0.820551949,1.017484257,1.079767565,0.797192077,1.184460055,0.979453755,0.829973754,1.247383011,0.756543776,1.005021977,0.99475465,0.987536039,1.220294759,1.022727217,0.802461661,1.228610575,0.809844957,1.287622028,0.973766435,0.725056951,0.592193723,0.97639602
399.01,0,1.480572178,1.053245125,0.958518634,0.467578864,0.873938421,1.248303586,0.926868194,1.094600782,2.002422899,1.458515076,1.410786108,0.706836534,0.550417945,0.81386023,1.13623543,0.283785845,0.965569808,1.259853308,0.744910003,1.534301819,1.655966324,0.724657308,0.815456425,1.186524979,0.888600093,1.367365371,1.237605469,0.893260221,0.93890561,0.259868228,0.82826937,0.926520167,0.988189566,1.239091358,0.80589853,1.173577952,1.068780503,0.766713793,0.657550279,1.690884851,1.555273087,1.341564889,0.891809733,1.211399047,0.439094437,0.440596151,0.264769929,-0.295824943,-0.003407141,-0.007774912,-0.438271185,-1,-0.809207925,-0.434618413,-0.711093304,-0.267040409,0.211871189,-0.134483842,0.219260983,0.012620056,0.437509485,0.631655644,0.85443978,1.087107699,1.08988379,1.251114935,1.024888312,0.73328101,1.413677455,0.703753859,1.59164072,0.844016214,1.314328867,1.192471735,1.529867014,1.249142231,0.646169029,1.172143449,1.187155086,0.832329423,0.619175365,1.570627406,1.413431519,1.00089805,1.074716319,0.487502301,0.711353077,1.051792978,1.551926303,1.089669491,0.643641316,0.805196156,1.392649973,0.99625733,1.037427429,1.404278733,1.437380914,1.786983247,0.921355232,0.470198532,1.308690602
402.01,1,0.803694264,0.842225465,0.425252206,0.46830145,1.421826805,1.135908459,0.938813944,0.951043866,1.069013735,0.890656317,0.65683007,0.75026391,1.035153468,1.093228208,1.497717202,1.300694525,0.557759286,0.735729196,0.537039152,0.925271663,1.388985573,0.973961661,0.948964401,1.475971284,1.107016875,0.834925006,0.847558569,0.812550023,0.556888764,0.971879238,1.011976052,1.060946674,0.980904705,1.113224223,0.454664813,1.061948958,0.658565412,1.179243617,0.703856703,0.962055661,0.247322947,0.971424494,0.756533304,0.707096027,0.00654429,0.09616915,0.213557364,-0.722760277,-0.340996793,-0.395293533,-0.159437558,-0.657028134,-1,-0.379669966,-0.812106579,-0.351851642,1.096289359,1.551042151,0.856938052,1.224863011,1.17585822,0.991523571,1.321003716,1.077758109,0.912187729,0.841268681,1.933821551,0.706276823,0.319547183,1.186973554,1.208292643,1.286418234,1.093734776,0.27119952,1.195785148,0.303511907,1.225494184,0.795891729,1.06302069,1.211945325,1.420122271,1.470770157,0.812790711,0.500344905,0.957302587,0.82844213,1.18850828,0.953132193,1.572834283,1.197351079,0.694275053,1.328208283,0.568536948,0.584662962,1.061440556,1.028645894,0.788514283,0.972421915,1.229013965,0.783227795,1.016661873
402.02,1,1.572882619,1.472043849,0.394740492,1.044150546,0.966831778,1.276117972,0.450259862,1.950225528,0.334589843,1.194027943,0.724693227,0.729891963,1.688260779,0.988391075,0.389044499,1.50541668,0.625795241,0.719319948,1.978585836,1.525176324,1.246314359,0.857062518,0.864187691,0.621456572,1.561198664,0.384932355,0.74631847,0.961028116,1.166157836,0.866888734,0.541282586,0.920405187,1.59601473,0.880567227,1.50982756,1.118844742,1.384698054,2.540019121,2.532568456,0.577009994,1.259185696,0.290297006,1.744903569,1.864109996,0.581813787,-0.163287571,-0.138830863,-0.046692922,-0.341800544,-1,0.073621911,-0.6516182,-0.117333904,-0.088137859,-0.29654967,-0.987250757,-0.26310225,0.120076429,0.783665766,0.723130479,0.886013935,0.862954224,1.558425128,0.635310531,-0.2487437,1.175623291,1.406651302,0.732415627,1.690372796,0.940714771,0.574844322,0.640983832,1.717236264,0.931590437,1.106954637,0.654219024,1.619807791,0.973466656,1.432850811,0.466213984,0.643488282,1.049753572,1.464173335,1.206860717,0.850728617,1.606476662,1.479853077,0.851594163,0.950256047,0.802846666,0.658890429,0.751769923,0.893031988,1.301195266,0.980099485,1.65545713,0.89634633,0.987148079,0.231067217,1.303504458,0.852191417
408.01,0,0.895698076,1.058820053,0.455262098,0.978703126,1.119558857,1.026864722,0.852743929,0.796353699,0.903162902,1.123050578,0.805345585,1.141890602,0.991013788,1.049574557,0.897980594,0.949353759,0.819318593,1.073056326,1.028910345,1.204120963,1.023937886,1.013442102,0.757919985,1.288863348,0.818306356,1.199775913,0.788305488,0.900078132,1.012706991,1.081761609,0.981939378,1.350114002,1.058421724,1.261309213,1.070751932,1.067060352,0.969795455,0.984823452,1.299771441,1.049764236,1.037368304,1.18046621,1.406336158,1.128732115,0.668078611,0.523854865,0.493555144,-0.398449066,-0.234039977,-0.433664711,-1,-0.363653906,-0.355503945,0.297013426,0.212607114,0.627453197,1.016220162,1.069247277,1.150923336,0.91337616,0.677223147,1.381201717,1.303552926,1.056255791,1.058031898,1.056690675,0.650993549,1.393877085,1.03337182,0.956981262,0.889656861,0.775455325,0.945896081,0.784466857,1.301670565,1.030285854,1.524171465,1.042688469,0.761818245,0.968160277,1.21128234,1.108419301,0.868953989,0.683623731,0.568150725,1.050589859,1.370736883,1.201378335,0.992624447,1.15725997,1.055091562,1.203314897,1.114771956,0.89123493,0.704338911,1.005470819,0.979000203,0.595126399,1.135577583,1.170684569,1.102056078
412.01,0,1.092659006,1.228337637,1.042946393,0.896318982,1.000331606,0.879837532,0.899102998,0.995361285,0.950992184,1.031442085,1.062570463,0.893327418,1.028464256,0.982321784,0.861248836,1.155067253,1.254131004,0.856218268,0.915623089,0.776640849,0.819736774,1.134197979,0.866203179,1.1766619,1.020980229,0.822910583,1.030921968,0.945884435,0.927202599,0.848403615,1.060587002,1.097763074,0.950909024,1.066991902,1.090192691,0.984238414,1.030965339,1.009842395,1.112820741,0.880071069,0.661344191,0.511817587,0.191106938,-0.063316645,-0.299335514,-0.527107775,-0.534664312,-0.850593464,-0.806395338,-1,-0.715179402,-0.448163582,-0.444974146,-0.303908481,0.057077707,0.191975772,0.375904229,0.619555678,0.723946839,1.099524886,1.044753352,0.982023879,0.970358051,0.928652892,1.0417876,1.008335979,1.101450287,0.693261362,0.848742522,0.898643234,1.079644366,1.001379721,1.084705818,0.989397921,1.041414322,0.870096094,0.984755909,1.122797072,0.97548315,1.289400415,0.915489175,0.993156555,0.899086774,0.975934324,0.938255514,0.990278968,0.898616974,1.153908825,0.950730139,1.214437613,1.030499891,0.966267453,0.843884339,0.968220195,0.832562012,1.024911484,0.82862251,1.090095328,0.727226744,1.136481804,1.068589017
414.01,0,0.979160304,0.961355358,0.987566065,0.998536846,1.024184136,1.037174046,1.021790159,1.054028588,0.950428003,0.944110497,0.984767354,0.962983723,1.010367653,0.972712168,1.034001698,1.070946155,0.98856688,1.025555208,1.028286055,1.06062302,1.012475493,0.943832777,1.011707728,0.904816516,0.986521158,1.060772586,0.967744451,0.973450491,0.99129708,0.955605229,1.035106676,1.023825274,0.977793213,1.00278314,0.990008857,1.026027908,1.031349703,1.085681169,1.013226968,1.006486939,1.006825208,1.050489837,1.083481691,0.959648077,0.845024487,0.539271719,0.175326273,-0.153670337,-0.556705395,-0.891566383,-1,-0.849860337,-0.537437509,-0.188529503,0.18876987,0.588702698,0.86317158,0.936189098,1.005663823,1.040570161,1.043590948,1.052204516,1.008604443,1.048863578,1.03581862,1.062735544,0.97674985,1.044667318,0.968416536,0.983966571,0.974436481,1.029979969,1.010593486,0.980923953,1.015174756,0.986860648,0.954095956,0.990123359,1.014485336,1.03143653,0.984392546,0.978444385,1.038744314,0.95911805,1.018094127,0.946010558,0.962760979,1.03262969,0.950726651,1.028718669,1.084226205,0.971620311,1.029624222,1.004430393,0.987636979,1.001508572,1.0166743,0.991166331,0.987219586,0.940474737,0.957631404
450.01,0,1.002601539,0.985553175,0.964437767,0.979379986,1.042538087,0.96605487,0.988589778,0.979373882,1.093541557,0.934933467,0.988976573,0.920378683,0.976914221,0.949898424,1.04712288,1.025998901,1.01277114,1.036404587,0.987784663,0.983000144,1.049353593,0.98827988,0.947899278,1.01278209,1.073392242,0.920407854,1.011822501,0.960429841,0.996986905,1.038087857,0.922033802,1.078784808,1.046279054,1.034592348,0.971244166,0.92309105,1.054846659,0.984424386,1.062214398,0.969183449,1.021655204,0.984993442,0.992199795,1.040635006,0.815787259,0.630000392,0.186560773,-0.264328117,-0.615242819,-0.945566636,-1,-0.901803803,-0.650890025,-0.237272775,0.203940303,0.663009452,0.914978352,1.084883663,1.010280829,0.998761693,1.012714634,1.023212332,0.976314936,1.089391911,0.931390786,0.917997572,1.012467685,1.04700938,1.011980615,0.994797041,1.031014088,0.992301996,1.067189505,0.966196405,1.048915269,0.960692329,1.028419759,1.010913259,1.021279438,0.936619643,1.145977337,1.017343835,1.005794882,0.997185445,0.932494033,0.938947721,0.980801006,1.042779768,0.995368314,0.943584213,1.044276502,1.019512889,1.059429226,1.061424828,0.97516301,0.946203818,0.999908285,0.97546912,0.938991107,1.010244172,0.980821482
455.01,1,0.794036629,0.892557018,1.336576924,0.699877996,1.165612536,1.576937728,1.246559727,1.102261836,1.113423659,0.880193413,1.028128964,1.019927882,0.971053469,1.230147804,0.964570385,0.743780968,1.517350125,1.053025665,0.873507253,0.879556764,0.918763809,0.980368547,0.826828737,0.831963714,1.084902306,1.147098132,1.045890816,1.028581917,0.949258372,0.709342879,0.995888178,1.066482728,0.65740066,1.304112703,0.884691313,1.240218222,0.80333847,0.99902921,1.315217417,0.738783546,1.200305341,1.190712017,0.819947932,0.846302421,0.286094353,-0.140963295,-0.590703884,-0.477066971,-0.792388888,-0.545775794,-1,-0.636837187,-0.756555418,-0.711453825,-0.52630758,-0.684241263,0.608719091,1.364782859,0.662320137,0.93370885,0.777869173,1.352253566,0.551674472,0.372239243,1.162254237,0.505005448,0.706984849,0.734957754,1.487509021,1,0.881278232,0.889334029,0.908164118,0.925820814,1.134055604,0.794805978,0.883062629,0.904453569,1.133001143,1.609634348,1.177806101,0.825207303,1.07184558,1.150952291,0.693381624,0.911827996,0.833612568,1.091436058,1.223128818,0.776017472,0.970538792,0.807269912,0.793082397,0.973249859,1.065965665,1.336206965,1.226916597,0.782046086,1.426743574,0.931655947,0.695174329
456.01,0,0.646166998,1.371788084,1.501719581,1.015630081,0.66989366,1.761063476,0.923836133,1.303020713,1.662672162,1.077140686,1.009302159,0.606165592,0.291688604,1.258264584,1.216205946,0.726086524,1.611198638,0.676169923,0.652582983,1.504151331,0.869933233,1.345923039,1.117390175,1.143616663,0.666723419,0.539037141,1.078007658,0.881775825,1.386933568,1.050554573,1.105333219,0.877323762,1.188794247,0.568434666,1.509143124,0.648953081,0.848346538,0.95675926,0.818361213,0.339400688,0.818126532,0.944816254,0.554482753,0.826408143,0.225681455,0.476760988,-0.435395316,-0.448561986,-0.61913524,-0.811241222,-1,-0.937867902,-0.895140199,-0.753939795,-0.039635178,-0.076315251,0.750253248,0.82835637,1.755575638,0.758896896,0.844410868,1.242969756,0.471640255,0.488339269,1.098521392,0.805770554,0.690182908,0.439800053,0.727759223,1.244491903,1.560675958,1,1.367697982,0.762546255,0.606116585,1.313626473,0.763593835,0.175748561,1.381491561,0.487597995,1.250092135,1.030848238,0.969891624,1.735152157,0.463032435,1.308807183,0.774677798,1.189620615,1.137930075,1.358480435,1.537846244,0.522590149,0.62832195,1.008058999,1.1404405,0.916324954,1.256705286,0.609499248,0.183933487,1.158899593,0.863436099
459.01,0,1.752665982,1.103478705,0.938963068,1.970766267,0.71821638,1.446979898,0.685118797,1.835052724,0.866195543,0.621351467,1.287857536,1.125029174,0.763008305,1.200102359,0.761332607,1.534807347,0.508284209,0.75300603,1.028061728,0.63856957,1.000324044,0.97025883,0.824265479,0.834967834,0.826646015,0.949210163,0.829896775,1.545621362,1.444955159,0.781682089,0.568757283,0.384741039,0.277778356,0.972821022,0.542290329,1.143897876,1.294813627,0.613854897,1.156429698,0.957766163,0.254251746,1.175983113,1.302992656,0.762236812,1.01588711,0.502561599,0.361731873,0.618136894,-0.163788762,-0.146718195,0.222038474,0.492387882,0.576704547,-0.432502674,-0.479439481,-0.167784226,0.092771628,-1,0.187402272,-0.067057325,-0.380099267,0.368958868,0.346022262,-0.027559693,-0.071075473,-0.168072517,0.058162251,0.401229557,0.838763321,0.554630702,0.853929303,0.791012261,1.124328752,0.882718653,1.142182958,1.49098639,1.223855618,0.859969799,0.105537573,1.682560488,0.49418929,1.176302911,0.911639339,1.8236319,0.891962226,0.976596678,0.342230552,1.239790768,0.719251119,1.791274478,0.305383328,1.22536471,0.682618161,1.146715447,0.175479604,0.983404569,1.141924476,1.202285394,1.080227858,1.368888907,1.139110225
467.01,0,1.149732005,1.044765912,0.853159806,0.9128403,1.115459334,0.816557561,0.676040907,0.817503142,1.402213982,1.047857098,0.980607653,0.919302042,1.062650144,0.952539066,1.09428738,1.360488816,1.050796309,1.026087481,0.959741464,0.857794552,0.755712269,0.725881778,1.135120842,0.656205986,1.006074303,1.265989315,1.327205188,0.894337071,1.021154382,0.582120702,0.878484496,1.000757547,1.207557946,1.32931802,1.126032223,1.234698106,1.155257279,1.139631461,1.397381628,1.418141743,0.743137877,1.045873823,0.933587498,1.39498282,1.09632023,0.631932836,0.353901117,-0.319102175,-0.585250688,-0.68144308,-1,-0.971298929,-0.644334037,-0.414215234,0.033604364,0.701879418,0.804477509,1.416677678,1.016670916,1.051918827,1.441385618,1.100046214,1.026444864,1.031123325,1.092362506,0.760868564,1.046079604,1.115259918,1.226505952,0.863472924,1.020442332,0.940311699,0.973746007,1.319753548,1.108447463,0.869389812,0.966553445,1.264171129,0.722235738,0.648973964,0.919684344,1.203133248,0.787629707,1.008049398,1.186417199,0.753025185,1.176878042,0.746062448,1.156368659,0.95725048,0.817366066,0.871001662,0.995888892,1.154676878,0.829798245,0.754937298,0.6511164,1.165164491,0.966870842,1.073989025,0.943522229
472.01,0,1.010642701,0.990684992,0.986707098,1.000906348,1.007893331,0.988609448,0.999435224,1.006203633,1.008857498,1.00304589,1.001785701,0.99541156,0.996768092,0.998226897,0.993309622,0.998639766,1.008976245,0.99982746,1.003550066,0.994221785,0.993575191,0.995660827,1.00269151,0.981143253,0.993659225,1.007882844,0.997483043,1.010396246,0.978468669,1.012325525,1.012533969,0.99866278,0.998045531,1.002001947,1.009486703,1.003693903,0.994900114,0.995205105,0.996137688,1.000716825,0.993560392,0.994344347,1.0109665,1.021094854,0.930927936,0.656778418,0.257104367,-0.194209633,-0.626523617,-0.897631265,-1,-0.898690434,-0.641217153,-0.235703946,0.208880882,0.622927043,0.928536563,1.005462608,1.008949429,1.011645783,0.989108097,0.981169749,1.000740378,0.997635722,0.991360159,1.00938073,0.999524914,0.989631262,0.998091664,0.985762479,1.011628353,0.992976163,0.994647229,1.001193246,1.011749436,0.984309497,1.009883146,0.990205879,1.002871585,0.982195077,1.019224092,0.996813051,1.00875783,1.001224839,0.99280106,0.992382019,1.011666082,1.011372002,0.999095901,1.002822013,0.992461925,0.995943077,1.008750871,1.002967098,1.003688168,1.003252036,1.00826035,0.995912067,0.995340921,0.9998675,0.989693898
478.01,0,1.015487316,0.996715324,0.950326476,1.021766423,0.981182931,1.01531353,1.02427745,0.988181608,1.005538813,1.071490672,1.02379485,0.999577756,0.987964675,0.961796969,0.988270344,1.028445625,1.014156201,0.944895373,1.003003706,0.962601844,1.000748341,1.057635655,1.051524736,1.02357582,1.005789952,0.976429897,0.972324184,0.972114543,1.021466449,0.999001396,1.012544579,1.018965922,1.026207084,0.923761065,0.945889221,0.913303772,0.956620898,0.880823495,0.918206016,0.907407244,0.921650582,0.87186455,0.890543553,0.882659025,0.730105726,-0.152579281,-0.812199186,-0.925595676,-1,-0.983996451,-0.990614942,-0.959352982,-0.955162292,-0.825961129,-0.765236539,-0.006556422,0.746593769,0.960913083,0.93300791,0.899745301,0.975857838,0.970745589,0.915707519,0.931658185,1.023918549,0.965151626,0.994556013,0.98705058,0.962765087,1.014237398,1.019427311,0.948673793,0.96485969,0.997507546,0.986230838,1.045448664,1.03941631,1.000712362,0.972841926,0.95391011,1.009375092,1.035353753,0.976654763,0.984786382,1.014410038,1.041771068,0.932887546,1.00425718,0.988213828,0.947335224,0.973711129,0.994694969,1.002018662,1.007426922,0.973534701,1.08991999,0.968361081,0.978475721,1.053951476,0.984633866,0.957420692
482.01,0,1.450938973,0.695253374,0.504318737,0.792060676,1.694880177,1.109752443,0.805159104,0.724552106,0.860158495,1.280785937,0.667739859,0.755835714,0.920904832,1.705086276,0.870096019,1.234438133,1.194186914,0.645099621,0.989187142,1.308557699,0.958202434,1.308063987,1.530734743,0.901282502,0.869304878,1.065558293,0.639936479,1.115297117,1.1545907,1.568679747,0.633409012,0.318504872,1.032472311,0.646941234,0.968137724,1.07787358,0.35491987,0.910969751,0.858892536,1.253209725,0.52419541,0.801956107,1.048761546,0.780811492,0.518544091,0.228040472,-0.306644798,-0.246021654,-0.101100855,-0.302404094,-1,-0.860498828,-0.762947494,-0.360613768,0.602045244,0.500535556,0.164660853,0.656725223,0.906812335,0.519018957,1.867235412,1.171728122,1.304069318,1.533828045,0.580665477,0.661612102,1.236741991,1.439443074,1.120293251,0.924223973,1.163661208,0.595967778,0.557351721,1.346605761,1.476511419,0.38627001,0.536508167,0.818141448,1.090643449,1.218634679,2.05498734,0.739940717,0.169554345,0.886177169,0.810106417,0.985787141,1.473964218,1.044044953,0.339204086,0.792991619,0.867551111,1.093873851,0.744444661,0.775586616,0.794088297,1.947183333,0.830042702,0.552977578,1.249822467,1.061578834,1.014077799
485.01,0,1.135726998,0.844650314,1.133725568,1.070205284,0.80615139,1.099704953,1.006219917,1.004799492,0.571613462,1.204252285,1.116689886,1.104505126,1.34297692,0.928241857,0.813851998,0.972194238,1.133297837,0.757012558,1.01840477,1.186175147,0.685064636,1.104156507,0.954070673,1.218003592,1.243395625,1.179994337,1.059943609,0.966887249,0.715649773,0.8904806,1.119981698,1.160395213,0.645818551,1.165284581,0.978708759,0.96157193,1.012494542,0.710912856,1.100563152,1.101714648,0.854116125,1.192094358,0.886305463,0.597169568,0.80095626,0.269687993,0.345792648,-0.362534437,-0.623247671,-0.934540053,-0.814064065,-1,-0.592384118,-0.344385667,0.082267608,0.771630046,1.001936682,0.872044998,1.134248124,1.286786263,1.009474142,0.963132791,0.70798915,1.005214538,0.947305349,0.823781362,0.916797215,1.010405419,1.137069454,0.777668592,0.986671176,0.977297844,0.992065608,0.81520233,1.084158996,1.020222475,0.962059392,0.787711074,0.886421158,1.253373847,1.334361643,1.043252113,0.874176254,0.84254489,0.628474613,1.207093963,1.131095326,1.156511139,1.107669074,0.706798636,0.80535395,1.160741116,0.780891451,0.885007247,1.066508941,0.771671326,1.050509757,1.090979755,0.916924753,0.961730272,0.583436114
